Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1802
Scope 1/1, Sample 1/3 (20190808_JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-53.8,19.4,NaN,,
0.0010,1,-54.0,19.4,0.0010,,
0.0025,2,-54.0,19.4,0.0015,,
0.0050,3,-53.9,19.4,0.0020,,
0.0090,4,-53.8,19.4,0.0035,,
0.0150,5,-53.5,19.4,0.0055,,
0.0235,6,-53.0,19.4,0.0075,,
0.0320,7,-52.2,19.4,0.0075,,
0.0405,8,-51.3,19.4,0.0075,,
0.0490,9,-50.2,19.4,0.0070,,
0.0565,10,-49.2,19.4,0.0070,,
0.0650,11,-47.9,19.4,0.0075,,
0.0735,12,-46.6,19.4,0.0075,,
0.0820,13,-45.1,19.4,0.0075,,
0.0900,14,-43.5,19.4,0.0075,,
0.0985,15,-41.7,19.4,0.0070,,
0.1060,16,-40.1,19.4,0.0070,,
0.1145,17,-38.0,19.4,0.0075,,
0.1230,18,-36.0,19.4,0.0075,,
0.1315,19,-33.9,19.4,0.0075,,
0.1400,20,-31.7,19.4,0.0075,,
0.1485,21,-29.7,19.4,0.0075,,
0.1560,22,-27.6,19.4,0.0070,,
0.1645,23,-25.7,19.4,0.0075,,
0.1725,24,-23.8,19.4,0.0075,,
0.1810,25,-22.1,19.4,0.0075,,
0.1895,26,-20.6,19.4,0.0075,,
0.1980,27,-19.2,19.4,0.0070,,
0.2055,28,-18.0,19.4,0.0070,,
0.2140,29,-16.7,19.4,0.0075,,
0.2225,30,-15.5,19.4,0.0075,,
0.2310,31,-14.4,19.4,0.0075,,
0.2390,32,-13.3,19.4,0.0075,,
0.2475,33,-12.2,19.4,0.0070,,
0.2550,34,-11.2,19.4,0.0070,,
0.2635,35,-10.4,19.4,0.0075,,
0.2720,36,-9.5,19.4,0.0075,,
0.2805,37,-8.7,19.4,0.0075,,
0.2890,38,-7.7,19.4,0.0075,,
0.2975,39,-6.9,19.4,0.0070,,
0.3050,40,-6.1,19.4,0.0070,,
0.3135,41,-5.1,19.4,0.0075,,
0.3215,42,-4.2,19.4,0.0075,,
0.3300,43,-3.2,19.4,0.0075,,
0.3385,44,-2.2,19.4,0.0075,,
0.3470,45,-1.1,19.4,0.0075,,
0.3545,46,-0.1,19.4,0.0070,,
0.3630,47,0.1,19.4,0.0075,,
0.3715,48,0.8,19.4,0.0075,,
0.3800,49,1.5,19.4,0.0075,,
0.3880,50,2.3,19.4,0.0075,,
0.3965,51,3.0,19.4,0.0075,,
0.4040,52,3.8,19.4,0.0070,,
0.4125,53,4.5,19.4,0.0075,,
0.4210,54,5.2,19.4,0.0075,,
0.4295,55,5.9,19.4,0.0075,,
0.4380,56,6.5,19.4,0.0075,,
0.4465,57,7.2,19.4,0.0075,,
0.4540,58,7.9,19.5,0.0070,,
0.4625,59,8.8,19.4,0.0075,,
0.4710,60,9.6,19.4,0.0075,,
0.4790,61,10.4,19.5,0.0075,,
0.4875,62,11.3,19.4,0.0070,,
0.4960,63,12.1,19.4,0.0075,,
0.5035,64,12.8,19.5,0.0070,,
0.5120,65,13.6,19.5,0.0075,,
0.5205,66,14.5,19.5,0.0075,,
0.5290,67,15.2,19.5,0.0075,,
0.5370,68,16.0,19.5,0.0075,,
0.5455,69,16.6,19.5,0.0075,,
0.5530,70,17.4,19.5,0.0070,,
0.5615,71,18.2,19.5,0.0075,,
0.5700,72,19.0,19.5,0.0075,,
0.5785,73,19.7,19.5,0.0075,,
0.5870,74,20.5,19.5,0.0075,,
0.5955,75,21.2,19.5,0.0075,,
0.6030,76,22.0,19.5,0.0070,,
0.6115,77,22.8,19.5,0.0075,,
0.6200,78,23.7,19.5,0.0075,,
0.6280,79,24.5,19.5,0.0075,,
0.6365,80,25.4,19.5,0.0075,,
0.6450,81,26.1,19.5,0.0075,,
0.6525,82,26.8,19.5,0.0070,,
0.6610,83,27.6,19.5,0.0075,,
0.6695,84,28.5,19.5,0.0075,,
0.6780,85,29.3,19.5,0.0075,,
0.6865,86,30.1,19.5,0.0075,,
0.6945,87,30.9,19.5,0.0065,,
0.7020,88,31.7,19.5,0.0070,,
0.7105,89,32.4,19.5,0.0075,,
0.7190,90,33.2,19.5,0.0075,,
0.7275,91,34.1,19.5,0.0075,,
0.7360,92,35.0,19.5,0.0075,,
0.7445,93,35.9,19.5,0.0070,,
0.7520,94,36.5,19.5,0.0070,,
0.7605,95,37.4,19.5,0.0075,,
0.7685,96,38.2,19.5,0.0075,,
0.7770,97,39.0,19.5,0.0075,,
0.7855,98,39.9,19.5,0.0075,,
0.7940,99,40.7,19.5,0.0075,,
0.8015,100,41.6,19.5,0.0070,,
0.8100,101,42.4,19.5,0.0075,,
0.8185,102,43.3,19.5,0.0075,,
0.8270,103,44.1,19.5,0.0075,,
0.8355,104,45.0,19.5,0.0070,,
0.8430,105,45.8,19.5,0.0070,,
0.8515,106,46.6,19.5,0.0075,,
0.8600,107,47.4,19.5,0.0075,,
0.8680,108,48.4,19.5,0.0075,,
0.8765,109,49.3,19.5,0.0075,,
0.8850,110,50.4,19.5,0.0070,,
0.8925,111,51.3,19.5,0.0070,,
0.9010,112,52.2,19.5,0.0075,,
0.9095,113,53.3,19.5,0.0075,,
0.9180,114,54.3,19.5,0.0075,,
0.9265,115,55.1,19.5,0.0075,,
0.9345,116,56.1,19.5,0.0065,,
0.9425,117,57.0,19.5,0.0075,,
0.9505,118,58.0,19.5,0.0075,,
0.9590,119,59.1,19.5,0.0075,,
0.9675,120,60.2,19.5,0.0075,,
0.9760,121,61.4,19.5,0.0075,,
0.9845,122,62.5,19.5,0.0070,,
0.9920,123,63.4,19.5,0.0070,,
1.0005,124,64.5,19.5,0.0075,,
1.0090,125,65.7,19.5,0.0075,,
1.0170,126,67.1,19.5,0.0075,,
1.0255,127,68.4,19.5,0.0075,,
1.0340,128,69.6,19.5,0.0075,,
1.0415,129,70.9,19.5,0.0070,,
1.0500,130,72.2,19.5,0.0075,,
1.0585,131,73.5,19.5,0.0075,,
1.0670,132,74.9,19.5,0.0075,,
1.0755,133,76.4,19.5,0.0075,,
1.0835,134,77.8,19.5,0.0065,,
1.0915,135,79.4,19.5,0.0075,,
1.0995,136,80.8,19.5,0.0075,,
1.1080,137,82.4,19.5,0.0075,,
1.1165,138,84.0,19.5,0.0075,,
1.1250,139,85.8,19.5,0.0075,,
