Measurement Name :,20190807_resp_1_Day14,,Generated On :,"07/08/2019, 15:31:59",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
07.08.19 15:08:30,0.03,198.54,213.4,153.95,206.51,249.05,191.02,211.87,197.41,243.48,214.94,172.11,193.65,241.49,195.53,268.85,172.11,151.8,241.89,185.79,204.23,201.19,237.93,130.54,164.08,,17,968,29,17,
07.08.19 15:08:45,0.28,191.77,213.02,153.59,204.99,246.26,189.15,210.72,194.77,241.89,213.4,170.64,193.27,240.7,196.28,267.62,169.55,149.65,241.1,184.3,202.33,200.44,237.14,128.09,161.17,,17,968,29,17.06,
07.08.19 15:09:00,0.53,188.03,214.55,152.16,203.09,249.45,188.77,210.33,198.17,243.08,213.02,169.55,194.02,240.3,192.14,267.62,168.82,148.58,241.1,183.19,201.19,200.06,237.14,127.04,159.36,,17,968,29,17.09,
07.08.19 15:09:15,0.78,185.04,204.23,150.72,199.68,246.26,188.4,209.19,195.53,244.27,212.63,168.82,191.02,240.3,190.64,267.21,168.08,147.51,240.7,181.7,200.06,199.3,236.75,127.04,157.2,,17,968,29,17.14,
07.08.19 15:09:30,1.03,183.93,211.48,149.29,200.81,247.85,187.28,208.8,195.9,244.67,212.25,167.35,189.52,239.91,189.52,266.4,167.35,147.15,240.3,180.59,198.54,198.92,236.35,127.39,155.75,,17,968,29,17.18,
07.08.19 15:09:45,1.28,180.22,203.85,148.22,199.3,248.25,187.28,208.04,192.14,240.7,211.87,167.35,190.64,239.91,192.14,265.58,166.99,146.44,240.3,179.48,197.41,198.17,236.35,128.09,154.31,,17,968,29,17.22,
07.08.19 15:10:01,1.55,178.74,204.99,146.44,197.79,245.86,186.53,206.9,191.02,239.91,211.87,165.9,187.65,239.51,189.9,264.77,166.26,143.59,240.3,178.74,196.28,197.41,235.96,128.09,152.88,,17,968,29,17.23,
07.08.19 15:10:16,1.8,176.16,207.28,145.01,197.03,248.25,185.79,205.75,194.4,242.28,210.72,165.53,187.28,239.12,185.79,263.96,165.53,143.95,239.91,178.37,195.53,197.41,235.96,126.7,151.8,,17,968,29,17.27,
07.08.19 15:10:31,2.05,173.95,198.92,142.17,194.4,243.87,185.79,204.61,192.52,243.48,210.33,164.08,186.91,239.12,185.42,262.33,164.44,142.52,239.51,177.26,193.27,197.03,235.17,123.56,150.01,,17,968,29,17.29,
07.08.19 15:10:46,2.3,173.21,205.75,140.04,193.65,247.06,185.42,203.85,190.64,240.3,209.95,163.71,186.16,238.33,188.77,261.52,163.71,142.17,239.51,176.16,192.52,197.03,234.78,122.52,148.22,,17,968,29,17.31,
07.08.19 15:11:01,2.55,174.68,201.57,136.16,192.52,246.26,184.3,203.09,186.91,239.51,208.42,162.26,185.79,238.33,185.79,259.91,163.35,141.81,239.51,175.42,191.02,196.66,234.78,120.79,146.79,,17,968,29,17.32,
07.08.19 15:11:16,2.8,174.68,199.68,132.99,192.14,243.87,184.3,201.95,189.15,241.49,208.04,161.9,185.04,237.93,182.07,259.5,161.17,141.11,239.12,174.68,189.9,196.66,234.39,120.44,145.37,,17,968,29,17.34,
07.08.19 15:11:31,3.05,174.68,202.71,131.24,191.77,246.26,183.93,201.19,188.4,240.7,207.28,161.17,182.81,238.72,183.56,258.29,160.45,141.46,239.12,174.32,190.27,196.28,234.39,119.75,144.3,,17,968,29,17.36,
07.08.19 15:11:46,3.3,172.48,197.41,128.09,191.39,243.48,182.81,202.33,189.52,239.12,206.51,160.45,181.33,237.93,184.3,257.08,158.64,140.75,238.72,172.85,188.77,195.9,234.39,118.37,142.88,,17,968,29,17.38,
07.08.19 15:12:01,3.55,169.18,200.44,126,190.27,246.66,183.19,203.47,188.4,241.1,205.37,159.72,181.33,237.93,181.7,256.68,157.92,140.75,238.72,172.11,188.03,195.15,233.99,116.3,141.46,,17,968,29,17.39,
07.08.19 15:12:16,3.8,166.99,198.17,124.26,189.9,244.27,182.07,203.09,186.16,241.1,204.99,158.28,178.74,237.54,179.85,255.47,156.47,140.04,239.12,171.01,186.91,194.4,233.6,114.92,140.04,,17,968,29,17.39,
07.08.19 15:12:31,4.05,165.17,194.77,122.87,189.15,244.27,181.33,203.09,183.56,237.93,204.61,157.92,177.26,237.54,180.96,254.66,155.75,140.04,239.12,170.64,186.16,193.65,233.6,113.89,138.28,,17,968,29,17.41,
07.08.19 15:12:46,4.3,163.71,197.41,120.44,188.4,245.06,180.59,201.95,186.91,240.3,203.85,157.2,178.37,236.75,181.33,253.06,154.31,138.98,237.93,169.91,185.04,192.89,232.82,112.17,136.51,,17,968,29,17.45,
07.08.19 15:13:01,4.55,161.9,194.4,118.71,187.65,240.7,179.85,201.19,188.03,239.51,202.33,156.83,175.42,236.75,178.74,252.66,153.24,138.98,238.33,169.55,183.93,192.14,232.82,111.49,135.45,,17,968,29,17.45,
07.08.19 15:13:16,4.8,159.72,193.65,116.99,186.91,245.06,178.74,200.06,185.42,237.93,200.81,155.39,174.32,236.35,175.42,252.25,151.8,138.98,238.33,169.18,182.81,191.02,232.42,110.46,134.05,,17,968,29,17.47,
07.08.19 15:13:31,5.05,157.56,191.39,115.26,186.53,241.49,178.37,198.54,184.3,239.51,200.44,154.67,175.79,235.96,175.42,250.65,151.08,138.63,237.93,168.08,181.7,189.9,232.42,109.43,131.94,,17,968,29,17.48,
07.08.19 15:13:46,5.3,156.83,189.9,113.89,187.28,243.48,177.63,197.41,178.37,238.33,199.68,153.95,173.58,235.96,178.74,251.05,150.01,138.63,237.93,168.45,180.96,188.4,232.03,108.41,130.89,,17,968,29,17.48,
07.08.19 15:14:01,5.55,155.03,185.42,113.2,186.91,242.68,177.63,196.28,183.56,236.75,198.92,152.52,172.85,236.35,173.58,250.25,148.94,138.28,237.93,168.08,180.22,186.91,232.03,108.41,130.19,,17,968,29,17.5,
07.08.19 15:14:16,5.8,153.95,186.53,112.86,186.53,240.7,176.89,195.15,185.42,238.33,198.17,151.08,173.21,235.57,171.38,249.45,147.51,137.57,237.14,167.35,178.74,185.79,231.64,107.38,128.79,,17,968,29,17.52,
07.08.19 15:14:31,6.05,152.88,184.67,112.86,185.42,243.87,175.42,194.4,183.19,235.57,197.79,150.01,173.21,235.57,173.21,249.05,147.15,136.86,236.75,166.63,178,185.04,231.25,106.02,127.39,,17,968,29,17.54,
07.08.19 15:14:46,6.3,152.52,182.07,112.86,185.79,239.51,175.42,194.4,180.22,237.54,197.03,148.94,172.85,235.17,176.16,248.25,147.15,136.51,236.35,165.53,177.63,184.3,231.25,105.34,126.7,,17,968,29,17.54,
07.08.19 15:15:01,6.55,152.16,181.33,113.2,185.04,242.68,175.05,193.65,178,235.96,196.28,147.86,172.48,234.78,170.64,247.85,146.08,135.81,236.35,164.8,176.89,183.56,231.25,104.66,125.65,,17,968,29,17.56,
07.08.19 15:15:16,6.8,151.08,176.16,112.52,184.3,241.1,173.58,193.27,174.68,234.39,195.53,147.15,173.21,233.99,169.18,247.06,145.01,135.1,235.96,164.08,176.16,183.19,230.86,101.6,124.26,,17,968,29,17.57,
07.08.19 15:15:31,7.05,151.8,177.63,113.2,185.04,239.51,173.21,193.27,180.22,237.14,195.15,146.79,172.85,234.39,171.01,246.66,144.66,134.4,236.35,163.35,176.16,182.44,231.25,99.91,123.91,,17,968,29,17.57,
07.08.19 15:15:46,7.3,152.88,176.52,112.86,185.42,242.68,172.11,192.52,178.37,235.17,194.4,145.72,172.48,234.39,171.74,246.66,143.95,133.7,236.35,161.9,175.42,182.07,230.86,99.23,122.52,,17,968,29,17.59,
07.08.19 15:16:01,7.55,151.08,175.05,112.17,183.19,237.14,171.01,191.39,176.89,234.39,194.02,145.01,173.21,233.6,168.08,245.06,142.17,132.29,235.17,160.45,173.95,180.96,229.68,96.2,121.13,,17,968,29,17.59,
07.08.19 15:16:16,7.8,151.8,175.05,111.83,182.81,243.48,170.64,191.02,177.63,236.75,193.65,143.95,172.11,234.39,167.35,245.86,142.17,132.29,235.96,159.72,173.95,180.96,230.46,94.18,120.79,,17,968,29,17.59,
07.08.19 15:16:31,8.05,150.37,174.32,111.14,183.19,239.51,169.55,190.64,176.52,233.21,194.02,143.59,170.64,233.21,169.91,244.67,140.75,131.24,235.17,158.64,172.85,179.48,230.07,91.16,119.75,,17,968,29,17.61,
07.08.19 15:16:46,8.3,148.94,175.42,110.8,181.7,240.3,168.82,189.9,175.79,235.17,193.27,142.88,172.11,233.21,170.28,245.06,140.04,130.89,235.17,158.28,171.74,179.85,230.07,89.82,119.06,,17,968,29,17.61,
07.08.19 15:17:01,8.55,148.58,173.95,110.12,180.22,240.7,168.45,189.52,173.95,235.96,191.77,141.46,170.28,232.82,164.44,244.67,138.98,129.84,235.17,156.47,170.64,179.85,230.07,87.48,118.02,,17,968,29,17.63,
07.08.19 15:17:16,8.8,146.08,176.16,109.43,179.11,238.33,167.35,188.77,173.58,233.21,191.39,141.11,169.55,232.82,167.35,244.67,138.63,129.84,235.17,156.47,170.64,179.48,229.68,87.15,117.33,,17,968,29,17.64,
07.08.19 15:17:31,9.05,145.72,172.11,108.07,178.37,241.89,166.26,188.03,172.85,235.17,190.27,140.75,169.55,232.42,169.18,244.27,137.57,128.79,234.78,155.39,169.55,179.48,229.29,84.82,116.3,,17,968,29,17.64,
07.08.19 15:17:46,9.3,145.01,174.68,106.7,178,238.72,165.17,187.65,171.74,234.39,189.52,139.69,169.18,232.42,164.44,244.27,137.22,128.44,234.78,154.31,168.82,179.11,229.29,82.82,115.61,,17,968,29,17.65,
07.08.19 15:18:01,9.55,144.3,173.21,105.68,176.89,240.7,163.71,186.53,170.64,232.42,188.77,138.63,167.35,232.03,165.53,243.48,136.51,127.39,234.39,153.95,168.08,178.37,228.9,79.18,114.58,,17,968,29,17.65,
07.08.19 15:18:16,9.8,143.59,172.85,104.66,176.16,239.91,163.71,185.79,169.91,235.17,188.03,137.92,167.72,232.42,166.99,243.87,135.45,126.7,234.39,153.24,166.99,178.37,228.9,76.21,113.89,,17,968,29,17.65,
07.08.19 15:18:31,10.05,143.23,175.42,103.98,175.05,237.54,162.26,185.04,168.45,232.82,187.28,137.22,166.63,232.03,165.53,243.48,134.75,125.65,234.78,152.88,165.9,177.26,228.9,73.91,112.52,,17,968,29,17.66,
07.08.19 15:18:46,10.3,143.23,170.64,103.64,173.95,241.49,161.54,184.3,165.9,233.21,186.53,136.51,165.53,231.64,165.17,243.48,133.7,125.3,234.39,152.16,165.53,175.79,228.51,72.27,111.14,,17,968,29,17.68,
07.08.19 15:19:01,10.55,141.81,174.68,102.96,172.48,236.75,160.45,183.19,169.91,234.39,185.42,135.45,165.53,231.64,161.9,243.08,132.64,124.26,233.99,150.72,164.44,174.68,228.51,69.65,109.77,,17,968,29,17.68,
07.08.19 15:19:16,10.8,140.75,173.21,102.62,171.01,240.3,159.36,181.7,168.08,232.42,185.04,135.45,165.17,231.64,165.17,243.48,132.29,123.91,233.99,149.65,164.08,174.32,228.51,67.69,109.43,,17,968,29,17.68,
07.08.19 15:19:31,11.05,139.34,171.74,101.94,169.55,238.33,158.28,180.22,167.35,233.6,183.93,134.4,162.99,231.64,162.62,242.68,131.24,123.56,233.6,149.29,163.35,173.58,228.12,66.39,108.07,,17,968,29,17.7,
07.08.19 15:19:46,11.3,137.57,174.68,101.6,169.18,236.75,157.2,178.74,167.72,233.99,183.56,132.99,161.9,231.25,159.72,242.68,130.19,122.52,233.21,148.22,162.26,172.85,228.12,64.11,107.04,,17,968,29,17.7,
07.08.19 15:20:01,11.55,136.86,170.64,101.26,167.72,239.91,156.83,177.63,166.26,230.86,183.19,131.59,162.99,230.46,163.35,242.68,129.49,122.17,233.6,147.51,161.9,170.28,228.12,64.11,106.02,,17,968,29,17.7,
07.08.19 15:20:16,11.8,135.45,172.48,100.93,165.9,235.57,155.39,175.79,164.8,233.21,182.81,130.89,160.81,230.46,161.9,242.68,129.49,121.13,233.6,146.79,160.45,170.28,228.12,61.51,105.34,,17,968,29,17.7,
07.08.19 15:20:31,12.05,135.81,171.01,100.25,164.44,239.91,154.31,175.05,161.54,232.42,181.7,129.49,160.09,229.68,157.92,242.68,128.09,120.1,233.21,146.08,159,169.91,227.73,60.22,104.32,,17,968,29,17.7,
07.08.19 15:20:46,12.3,136.16,168.82,99.23,163.71,237.54,149.65,173.95,158.28,230.86,181.33,128.79,161.54,229.68,161.17,242.68,126.7,120.1,233.21,145.72,158.64,169.91,227.73,59.57,103.64,,17,968,29,17.7,
07.08.19 15:21:01,12.55,133.34,171.38,98.56,162.62,236.75,147.86,173.21,162.62,231.64,180.59,128.79,160.09,229.29,161.9,242.68,125.3,119.06,232.82,144.3,157.2,169.55,227.34,57.96,102.62,,17,968,29,17.7,
07.08.19 15:21:16,12.8,134.4,168.45,98.22,161.9,239.12,147.15,172.85,161.9,232.82,179.85,128.09,158.64,229.68,159.36,242.68,123.56,118.71,233.21,144.3,156.47,169.55,227.73,56.99,101.6,,17,968,29,17.72,
07.08.19 15:21:32,13.07,134.4,170.28,97.54,160.45,234.78,146.79,171.01,160.81,230.07,178.74,127.39,160.45,228.9,159.72,242.28,122.17,116.99,232.82,142.88,155.39,169.18,226.95,55.38,99.91,,17,968,29,17.72,
07.08.19 15:21:47,13.32,132.64,169.18,96.87,160.09,238.72,145.37,169.91,160.45,229.68,178.74,127.04,157.2,229.68,159.72,242.28,121.48,116.3,232.82,142.52,154.31,168.45,226.56,56.35,98.9,,17,968,29,17.72,
07.08.19 15:22:02,13.57,132.29,166.99,96.53,159.36,236.75,142.88,169.18,159.72,232.03,178.74,126.7,156.11,229.29,159.36,243.08,120.44,115.26,233.21,141.81,153.95,168.45,226.95,56.35,98.56,,17,968,29,17.73,
07.08.19 15:22:17,13.82,130.89,169.18,95.86,158.64,235.96,145.37,168.08,157.92,231.25,178,126,156.83,228.51,156.47,242.28,119.4,113.89,232.42,140.4,152.88,167.72,226.56,55.7,97.21,,17,968,29,17.73,
07.08.19 15:22:32,14.07,130.89,169.18,94.85,157.56,238.33,142.17,166.63,157.56,228.51,177.63,125.3,153.24,228.51,157.56,242.28,118.37,113.2,232.82,139.34,151.44,168.08,226.95,55.06,96.2,,17,968,29,17.73,
07.08.19 15:22:47,14.32,129.49,166.63,93.84,156.83,234.39,141.46,166.63,156.83,230.07,176.52,124.95,154.31,228.12,157.92,241.89,116.3,112.17,232.82,137.92,150.37,166.99,226.56,54.42,95.52,,17,968,29,17.73,
07.08.19 15:23:02,14.57,128.09,168.45,92.5,156.83,237.54,140.75,166.26,155.75,231.64,176.52,124.26,152.88,228.51,155.39,242.28,114.23,111.49,232.42,136.16,150.37,166.63,226.56,53.45,94.51,,17,968,29,17.73,
07.08.19 15:23:17,14.82,127.74,165.9,91.83,155.75,235.17,140.4,165.9,155.75,229.29,175.79,124.26,151.08,228.12,155.39,241.89,113.2,110.46,232.42,135.1,150.01,166.99,226.17,51.85,93.51,,17,968,29,17.75,
07.08.19 15:23:32,15.07,125.3,168.45,91.49,154.67,236.35,138.63,164.44,155.75,228.51,175.05,123.91,152.16,228.51,156.83,242.68,111.49,109.43,232.42,132.99,148.94,166.26,226.17,51.21,92.5,,17,968,29,17.75,
07.08.19 15:23:47,15.32,124.61,168.08,90.49,155.03,237.54,138.98,163.71,153.95,230.46,175.05,123.22,151.08,228.51,155.75,242.28,110.46,107.04,232.42,131.24,148.58,166.26,226.17,51.53,91.83,,17,968,29,17.77,
07.08.19 15:24:02,15.57,123.22,165.9,89.82,154.67,233.21,137.22,162.99,153.59,229.68,174.68,123.22,151.08,228.12,153.24,242.28,110.12,105.68,232.82,129.14,147.86,165.9,225.78,51.21,90.82,,17,968,29,17.75,
07.08.19 15:24:17,15.82,121.83,169.18,89.15,153.59,237.14,136.86,162.62,152.16,227.34,173.95,122.52,149.65,227.73,155.39,241.89,110.12,104.66,232.03,127.04,146.79,165.53,225.78,51.21,90.15,,17,968,29,17.75,
07.08.19 15:24:32,16.07,121.13,165.17,87.48,153.24,233.99,134.75,161.9,150.37,229.29,173.21,121.83,147.86,227.73,152.88,241.89,109.77,103.98,232.03,125.65,146.44,165.17,225.39,51.21,89.15,,17,968,29,17.77,
07.08.19 15:24:47,16.32,119.75,166.26,86.48,152.16,235.17,134.4,160.45,150.37,229.68,172.85,120.79,148.58,227.73,151.08,241.89,109.43,102.96,231.64,123.91,145.72,164.44,225.39,51.21,87.81,,17,968,29,17.75,
07.08.19 15:25:02,16.57,120.44,165.9,85.81,151.44,235.96,133.7,159.72,153.24,227.34,172.11,120.79,148.58,227.34,152.88,242.28,109.43,102.62,232.03,123.91,145.01,164.08,225.78,50.89,87.15,,17,968,29,17.77,
07.08.19 15:25:17,16.82,119.4,162.26,84.82,147.15,233.21,133.34,157.2,151.08,227.34,171.01,120.1,146.44,227.34,152.16,241.89,108.75,101.94,231.25,122.52,144.3,163.71,225.39,50.57,86.15,,17,968,29,17.77,
07.08.19 15:25:32,17.07,119.75,164.44,84.15,146.08,236.75,133.34,155.03,150.37,229.68,171.01,119.4,147.51,227.34,151.8,242.28,108.41,100.93,231.64,121.83,143.95,163.35,225.39,49.61,85.48,,17,968,29,17.77,
07.08.19 15:25:47,17.32,119.4,162.26,83.16,146.08,233.21,132.64,157.92,149.65,228.12,169.55,118.02,145.01,226.95,148.94,242.28,108.07,100.25,231.25,120.1,143.23,163.35,225,48.97,84.48,,17,968,29,17.77,
07.08.19 15:26:02,17.57,118.71,164.08,82.49,148.22,235.57,131.94,156.83,149.29,226.56,168.82,118.37,147.15,227.34,150.72,241.89,107.72,99.57,231.64,118.71,142.52,163.35,225,47.69,83.82,,17,968,29,17.77,
07.08.19 15:26:17,17.82,116.3,163.71,81.17,148.22,234.78,130.19,155.39,146.44,228.51,168.08,116.99,146.08,226.95,148.22,241.49,106.7,98.9,231.25,116.99,141.11,162.62,224.61,44.51,82.16,,17,968,29,17.77,
07.08.19 15:26:32,18.07,115.61,161.54,80.5,146.08,232.82,130.89,154.31,145.72,229.68,167.72,116.99,146.79,226.95,146.79,241.89,106.7,98.22,231.25,114.92,140.4,162.62,225.39,43.88,80.5,,17,968,29,17.77,
07.08.19 15:26:47,18.32,113.89,162.62,79.84,146.79,235.96,131.94,154.31,151.44,226.56,166.99,116.64,145.72,226.95,148.22,241.89,105.68,97.54,231.64,112.86,139.34,162.26,225,43.56,79.51,,17,968,29,17.77,
07.08.19 15:27:02,18.57,113.89,160.09,78.52,141.46,232.03,131.24,153.59,147.51,226.95,166.26,116.64,141.46,226.95,146.08,241.89,104.66,97.21,231.25,111.83,138.63,161.54,224.61,43.24,78.85,,17,968,29,17.77,
07.08.19 15:27:17,18.82,113.2,158.64,77.53,139.69,234.78,129.14,153.24,146.44,228.9,165.9,115.95,145.72,226.56,143.95,242.28,103.3,95.86,231.25,110.8,137.57,161.54,224.61,43.88,78.52,,17,968,29,17.77,
07.08.19 15:27:32,19.07,112.52,157.2,76.87,138.28,233.6,129.49,152.88,145.37,227.34,164.44,115.26,141.11,226.56,145.72,241.89,102.62,95.19,230.86,109.43,136.16,161.17,224.61,43.88,77.53,,17,968,29,17.77,
07.08.19 15:27:47,19.32,111.49,155.03,75.55,137.22,232.82,129.49,151.44,144.66,226.17,163.71,113.55,144.3,226.56,147.86,241.49,102.28,94.51,232.03,108.41,135.81,161.54,224.61,44.83,77.2,,17,968,29,17.79,
07.08.19 15:28:02,19.57,110.8,157.56,75.22,142.52,235.57,128.79,150.72,143.95,227.73,162.99,112.17,142.52,226.56,142.88,241.89,101.94,93.17,230.86,107.38,135.45,161.17,224.22,43.56,75.88,,17,968,29,17.77,
07.08.19 15:28:17,19.82,110.12,155.03,74.24,140.4,231.25,126.7,150.72,143.59,228.9,161.54,111.83,140.4,226.56,143.95,242.28,101.6,92.5,231.25,106.02,134.05,160.81,224.22,43.56,75.55,,17,968,29,17.77,
07.08.19 15:28:32,20.07,109.43,154.67,73.58,136.51,235.17,126,150.01,141.81,225.78,161.17,111.49,143.23,226.17,144.3,241.49,101.26,91.83,231.25,105,133.34,160.45,224.22,42.92,74.9,,17,968,29,17.77,
07.08.19 15:28:47,20.32,109.09,153.95,71.94,133.7,232.82,126,149.29,140.04,225.78,159.72,110.12,137.57,225.78,143.23,241.49,100.25,90.49,230.86,102.62,131.94,159.72,223.83,41.97,73.58,,17,968,29,17.77,
07.08.19 15:29:02,20.57,108.41,151.8,71.61,132.29,232.82,125.3,148.94,140.75,227.73,159,109.43,142.88,226.17,141.46,241.89,99.57,89.48,230.86,101.6,131.59,159.72,224.22,41.97,73.58,,17,968,29,17.77,
07.08.19 15:29:17,20.82,109.09,153.59,70.63,130.89,234.78,123.56,148.94,143.59,227.73,158.64,107.72,138.98,226.17,144.3,241.49,98.56,88.48,230.46,99.23,130.89,159,223.83,41.97,72.6,,17,968,29,17.77,
07.08.19 15:29:32,21.07,107.72,152.16,69.65,130.19,230.46,120.79,147.86,140.75,224.61,157.2,105.68,137.57,225.78,141.81,241.49,97.21,87.48,230.46,98.56,129.49,157.92,223.83,40.71,71.94,,17,968,29,17.77,
07.08.19 15:29:47,21.32,106.36,150.37,68.34,129.84,233.99,122.87,146.44,138.98,226.17,156.47,105.68,136.51,225.78,140.4,241.89,97.21,87.15,230.46,97.88,129.14,157.2,223.44,39.76,71.61,,17,968,29,17.79,
07.08.19 15:30:02,21.57,106.7,151.44,67.36,131.24,232.82,122.52,145.72,136.16,228.51,156.11,105,130.89,225.78,142.17,241.89,95.52,86.48,230.46,96.53,127.39,156.47,223.44,39.13,70.96,,17,968,29,17.77,
07.08.19 15:30:17,21.82,104.32,147.86,65.73,127.39,232.82,121.48,144.66,141.11,225.78,155.39,104.66,135.45,225.39,142.52,241.49,94.18,85.15,230.07,96.2,126.7,156.47,223.06,38.81,70.3,,17,968,29,17.77,
07.08.19 15:30:32,22.07,103.3,149.29,64.76,129.49,234.39,119.75,143.95,141.11,225,154.67,104.66,129.84,225.78,138.63,241.1,93.17,84.82,230.46,96.2,126,156.47,223.83,38.49,69.32,,17,968,29,17.77,
07.08.19 15:30:47,22.32,102.28,148.22,63.78,130.89,230.86,118.02,143.59,139.34,226.56,154.31,104.66,129.84,225.39,140.4,241.49,92.5,83.16,230.46,95.19,125.3,156.11,223.83,37.55,68.67,,17,968,29,17.79,
07.08.19 15:31:02,22.57,102.96,146.44,62.16,131.24,234.39,119.75,142.17,138.63,227.73,152.88,104.32,129.14,225.39,141.46,241.49,92.16,81.5,230.46,94.51,124.61,156.11,223.06,36.29,67.69,,17,968,29,17.77,
07.08.19 15:31:17,22.82,102.28,147.86,60.54,128.09,231.25,119.75,141.81,133.7,224.61,151.8,103.98,122.17,225.39,136.16,241.1,91.83,80.83,230.07,94.18,123.56,155.39,223.06,35.66,66.71,,17,968,29,17.77,
07.08.19 15:31:32,23.07,103.64,144.3,59.57,127.04,232.82,117.68,141.11,133.7,225,151.08,103.3,127.74,225.39,138.28,241.1,91.49,80.5,230.07,93.17,122.87,155.03,223.44,34.72,66.06,,17,968,29,17.79,
07.08.19 15:31:47,23.32,100.93,145.37,58.28,,233.6,116.99,141.11,,227.73,151.44,103.98,,225.78,140.4,,,80.83,230.46,,,155.03,223.06,,,,17,968,29,17.79,
