Measurement Name :,20190814_resp_1_Day21,,Generated On :,"14/08/2019, 12:54:22",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
14.08.19 12:33:04,0.03,198.54,188.77,250.25,188.03,152.16,227.73,211.48,188.4,250.65,208.42,180.59,206.13,201.19,149.65,242.28,167.35,197.03,228.51,180.59,198.92,192.52,248.25,155.03,197.79,,17,968,29,17.34,
14.08.19 12:33:19,0.28,196.28,187.28,252.66,187.28,151.08,225.39,211.87,186.16,249.45,208.8,181.33,205.37,199.68,145.37,241.49,162.99,193.27,228.51,179.48,200.44,191.39,249.85,153.24,197.79,,17,968,29,17.38,
14.08.19 12:33:34,0.53,194.4,185.42,253.46,186.91,150.01,224.22,210.72,185.79,247.85,208.04,179.48,203.09,198.92,143.95,241.1,162.99,190.27,227.73,178,194.77,190.64,248.65,150.72,196.28,,17,968,29,17.39,
14.08.19 12:33:50,0.8,192.52,184.3,250.65,187.28,149.29,224.22,208.42,185.79,246.66,207.66,178.37,200.06,198.92,142.88,241.49,165.53,188.03,228.12,177.26,192.89,190.64,247.85,149.29,195.9,,17,968,29,17.43,
14.08.19 12:34:05,1.05,189.52,182.81,253.06,184.3,147.15,223.06,207.28,185.04,245.46,207.28,176.16,198.92,198.17,142.52,240.7,166.99,184.3,227.34,176.16,192.89,189.9,247.06,147.86,195.53,,17,968,29,17.47,
14.08.19 12:34:20,1.3,188.03,181.7,250.25,182.07,145.72,223.83,205.75,183.56,244.67,206.9,173.21,198.54,197.79,141.81,240.7,167.35,182.44,227.73,175.42,192.89,189.52,246.66,147.51,194.02,,17,968,29,17.47,
14.08.19 12:34:35,1.55,186.53,179.48,252.25,182.44,144.66,223.44,205.75,182.44,243.87,206.51,168.82,198.17,197.03,139.69,240.3,166.99,180.22,226.56,173.95,192.14,188.77,245.06,146.79,193.65,,17,968,29,17.48,
14.08.19 12:34:50,1.8,186.16,178.37,251.45,178.37,144.3,223.44,204.99,182.07,242.28,206.51,171.74,195.9,197.41,138.28,240.3,163.71,178.74,226.17,173.21,191.02,188.4,246.66,146.08,193.27,,17,968,29,17.52,
14.08.19 12:35:05,2.05,184.67,178,249.05,177.63,142.52,222.67,203.47,181.33,241.1,205.75,171.38,193.27,195.53,137.92,240.3,165.17,176.89,225.39,171.38,191.77,187.65,245.86,145.37,192.14,,17,968,29,17.54,
14.08.19 12:35:20,2.3,184.67,176.52,251.85,178.74,141.46,221.89,201.95,180.96,240.7,205.75,168.45,195.9,194.02,137.57,240.3,165.17,175.42,225.39,170.64,190.64,187.28,245.86,144.66,192.14,,17,968,29,17.57,
14.08.19 12:35:35,2.55,183.93,175.79,248.25,173.21,139.69,221.5,200.06,179.48,239.51,204.61,170.64,190.64,192.89,137.22,239.51,162.99,174.68,224.22,169.18,188.4,185.79,245.46,142.88,191.39,,17,968,29,17.57,
14.08.19 12:35:50,2.8,183.56,174.32,251.45,173.21,138.63,219.96,198.92,178,238.33,204.23,169.55,193.65,191.39,135.81,239.51,164.08,172.85,223.44,167.35,186.91,185.04,243.48,142.52,190.27,,17,968,29,17.59,
14.08.19 12:36:05,3.05,182.44,173.58,249.45,171.38,137.92,219.18,198.54,178,237.54,204.23,168.08,192.52,189.9,135.1,239.91,163.71,171.01,223.06,166.99,186.91,183.56,245.06,142.17,190.27,,17,968,29,17.61,
14.08.19 12:36:20,3.3,182.44,172.48,248.25,173.95,136.51,218.41,197.41,176.52,235.96,203.47,166.99,190.27,189.15,134.4,239.12,161.17,168.82,221.89,165.9,183.93,182.44,244.27,140.75,188.77,,17,968,29,17.63,
14.08.19 12:36:35,3.55,181.33,171.01,249.45,171.01,135.45,216.09,196.66,175.79,235.17,202.33,164.08,188.77,189.15,132.99,239.12,162.99,166.63,220.34,164.8,182.44,181.33,243.87,140.4,188.03,,17,968,29,17.66,
14.08.19 12:36:50,3.8,181.7,171.01,247.06,166.63,134.75,214.94,196.28,175.42,234.39,202.33,162.99,185.79,189.15,133.34,238.72,162.26,165.9,219.96,164.08,182.81,180.96,243.08,139.69,187.28,,17,968,29,17.66,
14.08.19 12:37:05,4.05,180.96,169.18,249.05,167.35,132.99,213.4,195.53,175.05,233.99,201.57,161.9,186.16,188.4,132.99,239.12,160.09,164.8,218.8,163.35,179.85,179.85,243.87,139.69,186.91,,17,968,29,17.68,
14.08.19 12:37:20,4.3,179.85,168.08,246.66,165.9,131.94,212.63,194.4,174.32,233.6,201.19,160.09,181.7,188.4,132.64,241.89,162.26,163.71,218.41,162.26,179.11,179.48,243.08,139.34,186.16,,17,968,29,17.7,
14.08.19 12:37:35,4.55,178.37,165.17,248.65,162.62,130.19,211.1,193.27,172.48,233.21,200.81,156.83,180.22,187.28,131.59,241.89,160.09,162.26,217.25,161.17,179.11,178.37,242.28,137.92,184.3,,17,968,29,17.7,
14.08.19 12:37:50,4.8,176.89,164.08,246.26,163.35,129.14,210.33,193.27,171.38,233.21,200.06,155.39,179.11,186.91,131.24,241.89,159,161.17,216.48,160.45,176.52,177.63,242.68,137.57,183.93,,17,968,29,17.72,
14.08.19 12:38:05,5.05,176.89,160.09,247.06,168.08,128.79,209.57,192.52,171.01,233.21,199.68,156.83,182.44,186.91,130.54,241.89,160.09,160.09,216.09,159.72,177.26,177.26,242.28,136.51,183.19,,17,968,29,17.73,
14.08.19 12:38:20,5.3,175.79,158.64,247.46,160.09,127.74,209.19,191.39,169.91,232.03,198.54,157.2,176.16,185.79,129.49,241.89,157.56,160.09,215.32,158.64,175.79,176.89,241.89,134.75,181.7,,17,968,29,17.75,
14.08.19 12:38:35,5.55,175.05,157.56,245.06,160.09,126.7,208.04,191.02,168.82,231.64,197.79,157.2,175.05,184.67,127.74,241.89,158.28,159,214.17,157.56,171.38,175.42,241.1,131.94,181.33,,17,968,29,17.77,
14.08.19 12:38:50,5.8,174.32,155.39,248.25,160.45,125.65,207.28,189.52,168.08,232.03,197.41,155.75,174.68,183.93,126.7,241.49,157.92,158.64,214.17,156.83,173.95,175.42,241.89,131.24,178.74,,17,968,29,17.77,
14.08.19 12:39:05,6.05,172.85,153.24,244.27,156.83,124.26,206.51,189.52,166.99,231.25,195.9,155.39,172.11,182.44,125.3,241.1,156.47,158.28,213.4,155.03,171.74,173.95,241.49,128.79,178.37,,17,968,29,17.79,
14.08.19 12:39:20,6.3,172.11,152.52,247.85,156.83,124.26,205.75,189.52,166.26,232.03,195.15,153.95,170.64,181.7,124.26,241.1,156.83,157.56,213.02,154.67,168.82,173.58,240.3,126.35,177.26,,17,968,29,17.79,
14.08.19 12:39:35,6.55,171.38,152.16,245.06,156.83,122.52,205.37,188.4,165.17,231.64,193.65,151.08,169.55,180.59,122.87,241.1,155.03,156.47,212.25,153.59,171.74,172.48,240.7,125.65,175.05,,17,968,29,17.81,
14.08.19 12:39:50,6.8,171.01,151.08,245.86,156.11,121.83,204.61,187.28,164.8,231.64,193.27,150.37,168.45,179.11,123.22,241.1,155.39,156.11,211.87,152.88,170.28,172.48,240.7,123.91,175.79,,17,968,29,17.81,
14.08.19 12:40:05,7.05,170.64,150.37,245.06,152.88,120.79,204.23,186.16,163.35,231.64,192.14,149.29,167.35,178,121.83,240.7,155.39,154.31,211.48,151.8,167.35,171.38,240.3,122.87,173.58,,17,968,29,17.82,
14.08.19 12:40:20,7.3,169.91,148.94,243.87,153.59,119.75,203.09,185.04,163.35,231.64,191.39,146.79,166.26,175.79,120.44,240.7,154.31,153.59,210.72,150.72,169.91,169.91,240.7,121.83,173.95,,17,968,29,17.84,
14.08.19 12:40:35,7.55,169.55,148.22,245.06,151.44,118.02,202.33,183.56,161.9,231.25,189.9,146.44,165.17,174.68,119.06,241.1,154.31,151.08,209.19,149.65,167.35,169.18,239.51,120.1,172.85,,17,968,29,17.84,
14.08.19 12:40:50,7.8,168.82,147.51,243.08,149.65,116.64,201.95,182.07,160.81,230.86,189.15,146.44,163.71,173.95,118.37,240.3,152.88,150.01,207.66,148.58,165.17,168.45,240.3,120.1,171.74,,17,968,29,17.84,
14.08.19 12:41:05,8.05,168.45,147.51,246.66,150.37,115.26,201.95,181.7,160.45,230.86,188.77,146.79,163.35,173.58,118.02,241.1,151.8,149.65,208.8,147.86,167.72,167.35,239.91,119.4,172.11,,17,968,29,17.86,
14.08.19 12:41:20,8.3,167.35,146.79,244.27,148.94,113.55,200.81,181.7,158.64,231.25,187.65,146.08,161.9,172.85,116.99,239.91,152.16,149.29,206.9,146.44,164.08,165.9,238.72,118.71,169.18,,17,968,29,17.86,
14.08.19 12:41:35,8.55,166.99,145.37,244.27,147.15,112.86,200.81,180.59,157.2,231.25,186.53,145.72,161.17,171.38,116.99,239.91,150.01,148.94,206.51,145.72,164.08,164.44,239.51,118.02,169.18,,17,968,29,17.88,
14.08.19 12:41:50,8.8,166.26,144.3,243.87,147.86,111.49,200.06,179.48,156.11,230.86,186.16,145.01,160.45,171.01,116.64,240.3,151.08,148.58,205.75,144.66,164.08,162.62,239.12,116.64,168.08,,17,968,29,17.88,
14.08.19 12:42:05,9.05,165.9,143.59,242.28,146.79,110.46,199.68,178.74,156.11,230.46,185.42,143.23,161.17,169.91,116.64,239.91,150.01,148.22,204.61,143.95,160.45,161.9,238.72,115.95,166.63,,17,968,29,17.89,
14.08.19 12:42:20,9.3,164.44,143.59,245.06,144.66,110.12,200.06,178.74,155.39,230.86,184.67,143.95,159,169.18,116.64,239.91,148.94,147.51,203.09,142.88,162.62,160.81,239.51,115.26,167.35,,17,968,29,17.89,
14.08.19 12:42:35,9.55,164.08,141.81,242.28,143.23,109.77,198.92,178,154.67,230.46,183.93,142.52,157.2,168.45,115.95,240.3,149.65,146.44,203.47,142.17,161.17,159.72,238.33,113.89,165.53,,17,968,29,17.89,
14.08.19 12:42:50,9.8,162.26,141.81,244.67,141.81,109.09,198.92,176.52,153.95,230.07,183.19,141.46,159.72,167.35,114.92,239.51,146.79,144.3,203.47,140.75,157.56,158.64,238.33,112.86,165.53,,17,968,29,17.9,
14.08.19 12:43:05,10.05,161.17,140.4,243.08,140.4,108.41,198.54,176.89,153.24,230.46,182.07,141.81,154.67,166.63,114.58,239.91,148.22,143.23,203.09,140.04,160.45,158.28,238.33,111.49,164.8,,17,968,29,17.91,
14.08.19 12:43:20,10.3,159.72,139.34,242.68,137.92,107.72,197.79,175.05,152.52,230.07,180.22,141.81,155.03,165.17,113.89,239.51,146.44,141.46,202.71,139.34,156.47,157.56,237.14,111.14,162.99,,17,968,29,17.91,
14.08.19 12:43:35,10.55,158.64,138.63,242.68,136.86,106.36,197.03,173.95,151.8,230.07,178.74,137.92,151.8,163.71,113.2,239.12,144.66,140.75,202.33,137.92,154.31,156.47,237.93,110.8,162.62,,17,968,29,17.93,
14.08.19 12:43:50,10.8,157.56,138.63,240.7,137.57,105,197.41,174.32,150.72,231.25,177.63,135.45,151.08,163.35,112.86,239.51,146.08,139.69,201.95,137.57,156.11,156.11,237.54,109.43,161.9,,17,968,29,17.93,
14.08.19 12:44:05,11.05,156.47,137.92,244.27,134.75,103.64,197.03,173.21,150.01,230.46,176.89,133.34,148.58,162.26,112.17,239.12,143.23,137.22,200.06,136.16,153.59,154.67,237.93,109.09,160.81,,17,968,29,17.93,
14.08.19 12:44:20,11.3,155.39,137.22,241.1,133.7,102.62,196.28,172.48,149.65,230.46,176.16,131.94,151.8,161.17,112.17,239.12,144.66,136.51,199.3,135.45,152.88,153.95,237.54,108.07,160.09,,17,968,29,17.93,
14.08.19 12:44:35,11.55,154.31,137.22,244.67,132.64,101.94,196.66,172.11,147.86,230.46,174.68,131.59,150.37,160.09,110.8,238.72,143.59,135.81,197.79,134.75,152.16,152.88,236.35,107.72,157.92,,17,968,29,17.93,
14.08.19 12:44:50,11.8,153.24,136.51,242.28,133.34,100.93,196.66,171.38,147.15,230.46,173.95,132.99,145.37,159.36,110.8,239.12,141.81,135.1,196.28,133.34,148.58,152.16,237.54,107.04,158.28,,17,968,29,17.95,
14.08.19 12:45:05,12.05,151.44,136.16,242.28,130.54,100.59,195.53,170.28,146.08,230.46,172.48,132.99,144.3,158.64,109.77,238.72,142.52,133.7,195.15,131.94,149.29,150.72,236.35,106.02,156.47,,17,968,29,17.93,
14.08.19 12:45:20,12.3,149.29,135.45,241.89,128.44,99.57,195.15,169.91,145.72,230.07,171.74,132.64,143.59,157.92,108.75,238.33,138.98,132.64,194.4,130.54,147.51,148.58,236.35,105.68,154.31,,17,968,29,17.93,
14.08.19 12:45:35,12.55,147.86,134.05,240.3,128.79,98.56,194.4,168.82,145.37,230.86,171.01,132.64,142.52,157.56,108.07,238.72,140.4,132.29,193.65,129.84,145.37,147.86,236.35,104.32,155.03,,17,968,29,17.95,
14.08.19 12:45:50,12.8,146.08,136.51,242.68,127.39,97.88,194.4,169.18,144.66,230.46,169.91,132.64,142.17,157.2,107.38,238.72,138.98,130.89,192.89,128.79,147.51,147.51,235.57,104.32,152.52,,17,968,29,17.95,
14.08.19 12:46:05,13.05,145.37,135.45,240.3,126,96.87,194.4,168.45,142.88,230.86,168.45,132.64,144.3,155.75,106.7,238.33,137.22,128.79,192.89,127.74,144.3,146.79,236.75,104.32,152.52,,17,968,29,17.95,
14.08.19 12:46:20,13.3,144.66,134.05,243.48,126.35,94.18,193.65,166.26,140.75,230.86,168.08,130.54,140.75,155.03,106.02,238.72,138.63,127.04,192.89,127.04,143.59,145.37,236.35,102.28,151.08,,17,968,29,17.95,
14.08.19 12:46:35,13.55,143.95,132.99,241.1,122.87,92.83,193.27,165.9,138.98,230.86,166.99,130.19,140.4,155.03,105,238.33,135.1,126,192.14,125.3,143.59,143.59,236.35,102.62,150.37,,17,968,29,17.95,
14.08.19 12:46:50,13.8,143.23,132.29,242.28,123.56,92.16,192.89,164.8,137.92,230.46,166.63,127.39,139.69,154.31,103.98,237.93,136.86,126,192.14,124.61,140.04,142.88,235.96,100.59,150.72,,17,968,29,17.95,
14.08.19 12:47:05,14.05,142.88,130.54,241.49,123.56,91.49,192.14,164.44,136.51,230.86,165.53,125.65,138.98,153.59,102.62,238.33,134.75,124.95,192.14,123.91,142.17,142.17,234.78,99.91,148.94,,17,968,29,17.97,
14.08.19 12:47:20,14.3,142.52,128.44,239.51,120.44,90.15,191.39,162.99,134.4,230.86,164.8,125.3,137.92,152.88,101.6,237.93,134.75,123.91,192.89,123.22,140.04,141.46,235.57,99.23,148.94,,17,968,29,17.97,
14.08.19 12:47:35,14.55,141.11,127.39,242.28,120.44,88.48,190.64,161.9,134.4,230.46,163.71,122.52,138.28,151.44,100.25,237.54,135.1,123.22,192.89,122.52,137.22,140.75,234.78,100.59,147.51,,17,968,29,17.95,
14.08.19 12:47:50,14.8,140.75,126.7,239.12,127.04,88.48,190.27,161.17,133.7,231.25,162.99,126,138.63,151.08,99.91,237.54,132.64,122.17,191.77,121.13,138.98,140.4,235.96,99.23,146.79,,17,968,29,17.97,
14.08.19 12:48:05,15.05,139.69,124.26,242.28,118.37,87.48,188.77,159.36,132.64,230.46,161.54,124.26,135.45,149.65,99.23,237.14,134.05,121.48,191.39,120.44,136.51,139.34,235.17,93.84,146.79,,17,968,29,17.97,
14.08.19 12:48:20,15.3,138.63,123.22,239.51,118.71,86.15,188.03,158.28,131.94,230.86,160.81,124.95,131.94,147.51,98.22,237.14,131.94,121.13,191.02,119.75,134.75,138.28,233.99,92.5,145.37,,17,968,29,17.95,
14.08.19 12:48:35,15.55,138.28,122.87,240.7,119.75,85.48,187.28,156.83,130.89,230.46,159.72,121.48,128.79,145.72,97.21,236.75,131.94,120.44,190.27,118.71,136.16,137.22,234.39,90.49,145.01,,17,968,29,17.97,
14.08.19 12:48:50,15.8,138.28,121.48,240.7,117.68,84.82,188.03,156.83,131.59,230.46,159.72,124.26,128.09,148.22,96.87,236.75,132.29,120.1,189.9,118.02,133.34,136.86,234.39,89.82,143.95,,17,968,29,17.97,
14.08.19 12:49:05,16.05,137.57,121.48,238.72,117.33,83.82,187.28,155.75,131.24,230.86,159,122.87,128.09,148.58,95.52,237.14,129.49,119.4,189.15,116.99,132.99,135.81,234.39,89.48,142.52,,17,968,29,17.97,
14.08.19 12:49:20,16.3,137.22,119.75,240.7,118.71,82.82,186.16,155.03,131.24,230.86,157.92,122.52,128.09,150.37,94.51,236.75,131.59,118.71,188.77,115.61,133.34,134.75,234.39,86.81,142.52,,17,968,29,17.97,
14.08.19 12:49:35,16.55,136.51,119.06,237.93,115.95,82.49,185.79,155.03,131.24,231.25,157.92,122.52,126.7,150.72,93.51,237.14,128.09,118.02,186.91,114.92,129.49,134.4,233.21,85.81,141.11,,17,968,29,17.97,
14.08.19 12:49:50,16.8,135.45,117.33,241.49,114.92,82.16,185.42,153.59,131.24,230.86,156.47,119.06,125.65,149.65,92.5,236.35,130.54,117.33,186.53,113.89,131.59,134.05,233.6,88.48,140.75,,17,968,29,17.98,
14.08.19 12:50:05,17.05,135.1,118.02,238.72,117.33,80.83,184.67,153.59,130.54,230.46,156.11,116.3,124.95,150.01,91.83,236.75,129.49,116.99,186.53,113.2,129.14,133.34,233.21,84.48,140.4,,17,968,29,17.97,
14.08.19 12:50:20,17.3,134.75,117.68,239.51,116.64,80.17,183.93,152.88,130.89,230.46,155.03,114.23,124.61,149.65,90.49,235.96,126.35,116.3,185.79,111.83,125.3,132.29,233.6,82.49,138.63,,17,968,29,17.97,
14.08.19 12:50:35,17.55,134.05,116.3,238.33,113.55,79.84,183.93,152.52,130.19,230.86,154.31,113.89,123.22,147.86,89.15,236.35,128.44,114.23,185.04,111.14,126.7,131.94,233.6,81.17,138.28,,17,968,29,17.97,
14.08.19 12:50:50,17.8,133.7,115.61,237.14,113.2,79.18,182.81,152.16,129.49,230.86,152.52,112.86,122.52,147.15,87.15,236.35,126,113.55,184.67,110.46,121.48,130.89,232.42,79.84,136.86,,17,968,29,17.97,
14.08.19 12:51:05,18.05,133.34,115.26,239.12,113.55,78.19,182.44,151.44,128.79,230.86,150.72,112.52,123.22,146.79,85.81,235.96,126.35,113.2,183.93,110.12,121.13,129.49,233.6,78.52,136.51,,17,968,29,17.97,
14.08.19 12:51:20,18.3,132.64,114.23,236.75,115.95,77.53,182.07,150.72,128.09,230.86,148.58,114.92,120.79,146.08,84.48,235.96,126.7,112.52,183.56,109.09,122.52,127.74,232.42,78.19,136.16,,17,968,29,17.97,
14.08.19 12:51:35,18.55,132.29,112.86,240.3,114.92,76.87,182.07,150.37,127.74,230.86,147.51,114.58,118.71,145.37,83.49,235.96,122.87,111.83,182.81,108.75,116.3,125.65,232.82,77.86,134.75,,17,968,29,17.97,
14.08.19 12:51:50,18.8,131.24,111.49,237.54,112.52,75.55,181.33,149.65,127.39,230.46,147.15,114.92,114.58,145.72,82.49,235.57,124.61,111.49,182.07,107.38,120.1,123.56,232.82,77.2,134.05,,17,968,29,17.97,
14.08.19 12:52:05,19.05,130.54,110.8,238.72,111.14,75.22,180.59,148.94,126.35,231.25,146.44,113.55,112.86,145.01,81.83,235.96,121.48,110.8,182.07,106.7,118.37,121.83,231.64,76.87,133.34,,17,968,29,17.97,
14.08.19 12:52:20,19.3,129.49,110.46,237.93,110.12,74.24,180.22,148.22,126.35,230.46,145.37,109.43,112.52,143.95,81.17,235.57,121.83,110.12,181.33,105.68,113.89,120.44,232.82,76.21,132.99,,17,968,29,17.97,
14.08.19 12:52:35,19.55,129.14,108.75,235.96,109.43,72.92,179.85,147.51,126,230.86,144.3,108.75,112.52,143.59,80.5,235.17,122.87,109.09,181.7,104.32,119.06,119.4,231.64,75.88,132.29,,17,968,29,17.97,
14.08.19 12:52:50,19.8,128.44,107.04,238.33,109.77,72.27,179.11,146.79,124.95,230.86,143.59,107.38,111.14,142.52,79.18,235.17,118.02,109.09,180.59,103.3,115.26,118.37,232.03,75.55,130.89,,17,968,29,18,
14.08.19 12:53:05,20.05,127.74,106.7,235.17,112.52,70.63,178.74,146.08,124.61,230.46,143.23,106.36,110.8,140.4,78.19,234.39,119.4,107.72,179.85,102.28,113.2,117.33,231.64,74.57,131.24,,17,968,29,17.97,
14.08.19 12:53:20,20.3,127.39,106.36,238.33,107.04,70.3,179.11,144.66,123.56,231.25,142.88,104.66,110.8,137.92,77.53,235.17,116.3,107.04,179.48,101.26,116.3,117.33,231.25,73.91,129.14,,17,968,29,17.97,
14.08.19 12:53:35,20.55,126.35,105.34,235.96,104.66,68.67,177.63,144.3,122.87,230.86,141.81,104.66,110.8,136.51,76.87,235.17,117.68,106.36,178.37,100.59,111.14,116.64,232.03,72.6,128.79,,17,968,29,17.97,
14.08.19 12:53:50,20.8,126.7,103.98,237.54,105.34,67.36,177.26,142.88,121.48,230.46,141.46,107.04,110.8,135.1,75.88,234.39,117.33,105.68,177.63,98.9,112.86,115.95,230.46,71.61,128.09,,17,968,29,17.97,
14.08.19 12:54:05,21.05,126.35,103.64,237.54,105.68,66.71,176.16,142.88,121.48,231.25,141.46,107.38,111.14,135.1,75.55,234.78,115.26,105.68,177.26,98.56,112.17,115.95,232.03,71.29,126.35,,17,968,29,17.97,
