Measurement Name :,20190731_resp_1_Day7,,Generated On :,"31/07/2019, 17:45:41",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
31.07.19 17:19:36,0.28,191.77,197.79,178.37,210.33,279.53,276.64,286.58,230.86,213.79,201.19,198.17,187.65,209.95,224.22,206.9,189.9,196.66,189.15,214.94,292.42,277.87,273.35,151.44,179.85,,17,968,29,17.45,
31.07.19 17:19:51,0.53,189.15,195.15,178,208.04,278.7,290.75,285.33,228.51,214.55,200.06,197.41,186.53,208.8,222.28,204.99,188.77,196.28,188.4,213.4,290.33,276.64,272.53,150.37,178.37,,17,968,29,17.52,
31.07.19 17:20:06,0.78,188.4,192.89,177.26,206.51,279.11,275.4,284.5,226.95,216.87,198.54,195.9,186.16,206.9,221.89,204.23,186.91,195.53,188.03,211.87,287.83,274.99,272.53,149.29,177.63,,17,968,29,17.56,
31.07.19 17:20:21,1.03,187.28,191.02,176.52,205.37,278.29,282.01,284.08,225.39,207.66,197.79,192.89,185.42,205.37,221.12,202.33,185.42,194.77,187.65,210.33,286.16,274.17,271.71,146.79,175.79,,17,968,29,17.61,
31.07.19 17:20:36,1.28,186.16,188.03,174.68,204.61,277.87,279.11,281.59,223.44,214.17,196.28,191.77,184.3,203.47,219.18,200.81,183.19,192.14,186.53,208.42,283.67,272.12,270.89,145.37,173.95,,17,968,29,17.64,
31.07.19 17:20:51,1.53,184.67,187.28,174.68,204.99,277.87,272.53,280.77,222.67,208.04,195.9,190.64,183.56,202.33,217.25,199.3,181.7,191.39,186.16,207.28,281.59,271.71,270.89,143.95,172.48,,17,968,29,17.68,
31.07.19 17:21:06,1.78,182.81,185.04,173.21,204.61,277.05,280.77,279.53,220.73,206.13,195.53,190.64,182.81,200.44,216.09,198.17,180.59,190.27,185.79,205.75,279.53,270.48,270.07,142.17,170.64,,17,968,29,17.72,
31.07.19 17:21:21,2.03,182.07,183.93,172.85,204.99,276.64,272.94,278.7,219.57,211.48,195.15,189.9,181.7,199.3,214.55,196.28,179.48,189.52,185.42,203.85,277.46,268.85,269.66,141.11,168.82,,17,968,29,17.75,
31.07.19 17:21:36,2.28,178.74,183.19,172.11,204.61,276.23,274.58,277.46,218.41,200.06,194.02,189.52,180.96,197.79,213.79,195.53,179.11,188.4,184.67,202.71,276.23,268.44,268.85,139.69,166.99,,17,968,29,17.77,
31.07.19 17:21:51,2.53,177.26,182.81,170.64,203.47,274.99,275.81,276.23,216.87,208.8,192.52,188.4,179.85,196.28,212.25,194.77,177.26,188.03,184.3,203.09,274.17,266.81,268.03,138.63,163.71,,17,968,29,17.79,
31.07.19 17:22:06,2.78,175.79,182.07,169.91,203.09,274.17,270.48,274.99,215.71,201.95,192.14,187.28,179.11,195.9,211.1,194.02,175.42,186.53,183.56,202.71,272.94,265.99,267.62,137.22,162.26,,17,968,29,17.84,
31.07.19 17:22:21,3.03,174.68,182.07,169.55,203.85,274.17,276.64,274.17,214.94,201.95,191.39,186.16,178,195.15,209.57,192.89,174.32,185.79,183.56,201.95,271.71,265.18,267.21,135.45,161.54,,17,968,29,17.84,
31.07.19 17:22:36,3.28,172.11,180.96,167.72,204.23,272.94,271.3,272.53,213.4,204.61,190.27,184.3,176.16,193.65,208.04,191.02,173.21,183.56,182.44,200.44,269.66,263.96,266.4,133.7,159.36,,17,968,29,17.88,
31.07.19 17:22:52,3.55,171.38,180.96,166.99,204.61,273.35,271.71,272.12,212.25,194.4,189.9,182.44,175.05,192.89,207.66,189.52,173.21,182.81,181.7,199.68,268.85,263.55,266.4,132.99,158.28,,17,968,29,17.89,
31.07.19 17:23:07,3.8,168.82,180.22,165.9,204.23,271.3,273.76,271.71,210.33,202.71,188.77,180.96,174.32,191.77,206.9,188.4,171.74,181.33,180.96,199.3,268.85,262.74,265.58,132.29,156.83,,17,968,29,17.93,
31.07.19 17:23:22,4.05,166.26,179.85,165.9,204.23,269.25,269.25,271.3,208.8,196.66,188.03,179.48,173.21,191.02,205.75,188.03,170.28,179.85,180.22,198.92,267.21,261.93,265.58,131.24,155.75,,17,968,29,17.93,
31.07.19 17:23:37,4.3,165.17,179.11,165.17,203.47,268.85,271.71,270.48,207.28,194.77,187.65,177.63,172.11,189.9,204.99,187.65,169.55,176.52,179.85,198.17,266.81,261.12,264.77,130.19,153.59,,17,968,29,17.95,
31.07.19 17:23:52,4.55,162.62,177.63,164.44,202.33,268.03,270.48,269.66,205.75,197.41,186.53,176.16,171.01,188.4,203.85,186.91,168.82,173.58,178.74,197.03,265.99,259.91,263.96,128.09,152.88,,17,968,29,17.97,
31.07.19 17:24:07,4.8,161.17,176.89,163.71,202.71,267.62,270.07,269.25,204.99,190.64,186.53,175.42,170.64,188.4,203.09,186.53,168.82,172.48,178,196.66,265.58,259.91,263.96,124.95,151.8,,17,968,29,18,
31.07.19 17:24:22,5.05,159.36,175.05,162.62,201.57,267.21,271.3,268.03,203.85,196.28,184.67,173.95,169.18,186.91,201.95,186.16,168.45,171.01,177.26,195.9,264.36,258.69,263.55,123.22,149.29,,17,968,29,18.02,
31.07.19 17:24:37,5.3,156.83,174.32,161.17,200.81,266.4,268.44,268.44,203.09,191.39,182.44,172.48,168.08,186.16,200.81,185.79,166.99,169.55,176.16,195.53,263.55,257.48,263.15,121.48,147.86,,17,968,29,18.04,
31.07.19 17:24:52,5.55,155.39,173.58,159.72,200.06,266.4,270.07,267.62,201.19,190.27,180.59,171.01,167.35,185.42,200.44,185.04,166.26,168.82,175.05,195.15,263.15,257.48,262.74,119.75,147.51,,17,968,29,18.04,
31.07.19 17:25:07,5.8,155.03,172.48,157.92,198.92,265.18,270.48,266.81,199.3,192.89,179.11,170.28,165.9,184.67,199.3,185.04,165.53,168.08,173.95,194.02,262.33,256.68,262.33,119.06,146.08,,17,968,29,18.07,
31.07.19 17:25:22,6.05,153.95,170.28,150.37,197.79,272.94,269.25,266.81,197.79,187.28,178.37,169.55,164.8,182.81,198.92,185.79,164.44,165.53,173.58,192.52,261.93,256.68,262.33,118.37,145.01,,17,968,29,18.09,
31.07.19 17:25:37,6.3,153.95,168.08,148.94,197.41,263.55,271.3,266.4,197.03,191.02,177.63,168.08,163.71,183.93,198.17,185.04,162.62,163.71,172.85,191.02,261.12,255.87,261.12,117.33,144.3,,17,968,29,18.09,
31.07.19 17:25:52,6.55,152.52,166.63,151.44,196.28,266.81,269.66,265.99,195.53,189.15,176.89,167.35,162.62,183.19,197.03,185.04,160.09,161.9,172.11,189.9,260.71,255.47,261.12,116.3,142.52,,17,968,29,18.09,
31.07.19 17:26:07,6.8,151.08,166.63,148.58,197.03,268.03,270.07,265.99,194.02,185.79,176.16,166.63,161.9,180.59,195.9,184.3,159.36,161.9,171.38,189.15,260.71,255.47,260.71,115.61,140.04,,17,968,29,18.14,
31.07.19 17:26:22,7.05,150.37,165.53,148.22,197.03,262.74,271.71,265.18,192.89,189.9,175.79,166.26,160.81,182.07,196.28,184.3,159,161.54,170.64,188.77,260.31,254.66,260.71,115.26,138.98,,17,968,29,18.13,
31.07.19 17:26:37,7.3,150.01,165.53,146.79,195.53,268.03,268.44,265.18,191.39,183.19,175.05,165.17,159.72,179.11,194.4,183.56,156.47,159.72,169.55,188.03,259.91,254.26,259.91,113.55,138.28,,17,968,29,18.14,
31.07.19 17:26:52,7.55,150.72,163.71,146.08,195.53,263.55,270.89,264.77,190.27,186.53,175.05,164.08,158.28,178.74,194.02,183.19,155.39,160.09,168.08,188.03,259.5,253.46,259.91,112.86,137.22,,17,968,29,18.15,
31.07.19 17:27:07,7.8,150.37,162.26,148.22,195.53,262.33,270.89,264.36,189.52,185.79,175.05,163.35,157.56,179.85,193.65,183.19,155.03,159.72,167.72,187.65,259.1,253.46,259.91,111.49,136.51,,17,968,29,18.15,
31.07.19 17:27:22,8.05,151.08,163.71,144.66,195.15,268.44,268.44,264.36,188.03,181.33,174.68,162.26,156.83,175.79,193.27,183.19,153.95,158.64,166.99,187.28,258.29,253.06,259.1,110.12,135.45,,17,968,29,18.18,
31.07.19 17:27:37,8.3,151.08,158.64,148.22,194.02,260.71,271.3,263.55,186.91,185.42,173.58,160.81,155.39,177.26,192.14,182.81,153.24,158.28,165.53,187.28,257.89,252.66,258.69,108.07,134.4,,17,968,29,18.18,
31.07.19 17:27:52,8.55,150.37,160.45,142.88,193.65,263.15,268.44,262.74,185.42,179.11,173.21,159.36,154.31,175.05,191.39,182.44,152.16,156.83,164.8,186.16,257.08,251.85,258.29,106.36,132.99,,17,968,29,18.2,
31.07.19 17:28:07,8.8,148.94,158.64,145.72,193.65,265.58,269.66,263.15,184.3,182.81,172.85,157.92,153.59,173.21,191.39,182.81,152.16,155.75,164.44,186.91,257.48,251.85,258.29,105.34,131.59,,17,968,29,18.2,
31.07.19 17:28:22,9.05,148.94,158.28,142.88,192.52,259.5,270.89,263.15,183.19,180.96,172.11,156.11,152.88,175.05,190.27,182.07,151.08,154.31,163.71,186.53,257.08,251.05,257.89,103.3,130.54,,17,968,29,18.2,
31.07.19 17:28:37,9.3,147.86,156.47,145.72,192.14,263.55,268.44,262.74,182.07,178.37,171.38,155.39,152.16,171.01,189.52,181.7,149.29,153.24,162.99,186.53,257.08,251.05,257.48,101.6,129.14,,17,968,29,18.22,
31.07.19 17:28:52,9.55,146.44,152.16,141.81,191.77,262.33,270.48,262.74,181.33,180.96,171.01,153.95,151.44,171.38,188.4,181.7,147.86,152.16,162.62,186.53,256.27,250.65,257.48,100.59,128.09,,17,968,29,18.22,
31.07.19 17:29:07,9.8,145.37,154.67,143.23,191.39,259.91,268.85,262.33,180.22,176.52,169.18,152.52,150.72,172.85,188.03,181.33,147.15,151.08,161.9,186.16,255.87,250.25,257.08,99.57,127.04,,17,968,29,18.22,
31.07.19 17:29:22,10.05,143.23,151.08,141.46,190.27,264.77,268.85,261.52,179.11,178.74,167.72,150.72,148.94,167.72,186.16,180.59,146.08,149.29,161.17,185.79,255.47,249.45,256.27,97.88,124.61,,17,968,29,18.22,
31.07.19 17:29:37,10.3,142.52,152.88,141.11,189.52,259.5,270.89,261.93,179.11,178,166.99,148.94,148.58,170.28,185.79,180.22,146.08,148.58,160.81,185.79,255.87,249.85,256.27,97.54,124.26,,17,968,29,18.22,
31.07.19 17:29:52,10.55,142.17,151.44,141.46,188.77,259.91,268.85,261.93,179.11,176.16,165.9,147.15,147.51,169.55,183.93,180.59,145.37,146.08,160.09,185.04,255.07,249.05,256.27,96.87,122.87,,17,968,29,18.23,
31.07.19 17:30:08,10.82,141.46,150.37,139.69,188.03,264.36,270.48,260.71,178,179.11,163.35,145.37,146.08,169.18,182.44,179.48,144.3,143.95,159.72,183.93,254.26,248.65,255.47,95.86,121.13,,17,968,29,18.23,
31.07.19 17:30:23,11.07,142.17,152.16,141.46,188.03,259.5,270.48,261.52,178,175.05,161.54,143.59,145.37,169.91,182.07,179.11,143.59,143.23,159.72,183.56,254.66,248.25,255.87,95.52,119.75,,17,968,29,18.25,
31.07.19 17:30:38,11.32,141.11,146.79,138.28,186.91,263.15,269.25,261.52,178,176.16,160.45,142.17,144.66,168.45,180.96,179.11,143.59,141.81,159,182.81,254.26,248.25,255.47,94.51,118.37,,17,968,29,18.23,
31.07.19 17:30:53,11.57,139.69,150.01,138.98,186.53,261.12,271.3,260.71,177.26,175.79,159.72,141.46,142.52,168.08,180.22,178,142.88,141.11,158.28,182.07,253.86,248.25,254.66,93.84,117.33,,17,968,29,18.25,
31.07.19 17:31:08,11.82,137.57,146.08,134.75,185.79,260.31,269.66,260.31,176.52,172.85,158.28,139.69,140.4,169.55,179.48,177.26,142.17,140.04,157.92,180.96,253.06,247.06,254.26,92.5,115.95,,17,968,29,18.27,
31.07.19 17:31:23,12.07,137.22,149.29,137.92,185.79,265.18,270.89,261.12,176.16,177.26,158.64,139.34,140.4,167.35,179.48,177.26,141.81,139.34,158.28,180.59,253.86,247.85,255.07,92.16,115.61,,17,968,29,18.27,
31.07.19 17:31:38,12.32,136.86,146.79,132.99,183.93,259.1,270.89,259.91,175.05,171.01,157.56,137.22,138.98,165.53,176.89,175.42,141.11,137.92,156.83,179.11,252.66,247.06,254.26,91.49,114.23,,17,968,29,18.27,
31.07.19 17:31:53,12.57,135.1,144.66,134.4,182.07,260.71,268.03,260.31,174.68,173.95,157.2,135.81,137.92,166.99,176.16,175.05,140.75,137.57,156.47,178.74,252.25,246.26,253.86,90.82,113.2,,17,968,29,18.27,
31.07.19 17:32:08,12.82,134.4,147.51,131.59,180.96,263.15,270.48,259.91,173.58,171.74,157.56,135.1,137.92,164.8,175.42,174.68,140.04,136.86,156.11,178.37,252.25,246.26,253.86,90.49,112.86,,17,968,29,18.29,
31.07.19 17:32:23,13.07,132.29,140.04,132.29,179.85,258.69,269.66,259.5,172.48,169.55,157.2,134.05,137.22,164.08,174.68,173.95,139.34,135.45,155.75,177.63,252.66,245.86,253.46,89.48,112.17,,17,968,29,18.27,
31.07.19 17:32:38,13.32,130.89,141.46,130.19,179.85,262.33,268.44,259.5,171.38,173.58,156.83,132.64,136.51,164.8,174.68,173.58,138.63,134.05,155.39,176.52,251.85,245.46,253.06,88.82,110.46,,17,968,29,18.27,
31.07.19 17:32:53,13.57,129.49,138.98,129.14,178.74,260.31,270.07,259.91,171.38,167.72,156.11,132.29,136.16,162.26,174.68,173.21,137.92,132.99,154.31,176.52,251.85,245.86,253.46,88.15,109.77,,17,968,29,18.29,
31.07.19 17:33:08,13.82,128.79,138.63,128.44,176.89,259.1,266.81,259.5,170.64,171.38,155.75,130.89,135.1,162.99,173.95,171.74,137.22,131.94,153.59,175.05,251.45,245.46,252.25,87.81,108.75,,17,968,29,18.29,
31.07.19 17:33:23,14.07,128.09,137.92,121.48,176.52,263.15,268.44,258.69,169.91,166.26,155.39,130.19,133.7,161.9,173.21,171.01,136.51,130.89,153.24,174.32,251.45,245.06,252.25,87.15,107.72,,17,968,29,18.27,
31.07.19 17:33:38,14.32,129.14,132.29,126,175.42,257.48,267.62,258.29,168.82,165.9,155.03,129.14,133.7,159.36,171.74,169.55,136.86,129.84,152.88,173.58,251.05,245.06,252.25,85.48,107.38,,17,968,29,18.29,
31.07.19 17:33:53,14.57,126.7,132.99,120.79,174.68,259.91,266.81,258.69,168.45,168.08,154.31,127.39,132.64,160.81,171.38,168.45,136.51,129.14,152.52,173.58,251.05,244.67,252.25,84.15,106.7,,17,968,29,18.29,
31.07.19 17:34:08,14.82,126,128.44,124.61,173.58,260.71,267.62,258.29,168.45,162.26,152.88,126.7,131.94,159,170.28,167.72,135.81,128.09,152.52,173.21,250.65,244.67,251.85,81.83,106.02,,17,968,29,18.29,
31.07.19 17:34:23,15.07,126,129.14,120.1,173.21,257.48,266.4,257.89,168.08,166.99,152.16,124.95,131.24,157.2,170.64,166.99,135.45,127.04,152.16,172.48,250.65,243.87,251.45,80.17,105,,17,968,29,18.29,
31.07.19 17:34:38,15.32,123.91,127.04,121.48,172.11,260.31,266.81,258.29,167.35,161.9,151.8,124.95,130.19,159,171.38,165.9,135.1,126,152.16,172.48,250.25,244.27,251.85,79.18,104.66,,17,968,29,18.29,
31.07.19 17:34:53,15.57,123.56,126,119.4,171.38,257.48,266.81,257.89,166.99,160.81,151.08,123.91,129.14,155.39,170.64,164.8,134.05,125.3,152.16,171.74,249.45,243.48,251.45,78.52,103.3,,17,968,29,18.29,
31.07.19 17:35:08,15.82,123.22,125.3,118.02,169.91,257.89,264.36,257.48,165.53,162.99,150.37,122.87,128.79,156.11,171.01,162.99,132.99,123.91,151.8,171.01,249.45,243.48,250.65,77.53,102.28,,17,968,29,18.29,
31.07.19 17:35:23,16.07,123.91,122.52,120.1,169.55,260.31,266.81,257.89,165.17,158.64,149.65,122.17,127.74,156.47,169.91,162.62,131.94,122.87,151.44,170.64,249.45,243.48,250.65,76.21,101.6,,17,968,29,18.29,
31.07.19 17:35:38,16.32,123.22,122.17,118.37,168.45,255.87,265.99,257.89,164.44,162.62,149.29,121.48,127.39,153.24,172.11,161.54,131.24,121.48,151.44,170.64,249.45,243.08,250.65,74.9,100.59,,17,968,29,18.29,
31.07.19 17:35:53,16.57,121.48,120.1,120.44,167.72,259.1,265.58,257.89,164.8,158.28,148.94,121.13,126.7,155.39,170.28,161.9,130.89,119.75,150.72,170.64,249.45,243.48,251.05,73.58,99.91,,17,968,29,18.29,
31.07.19 17:36:08,16.82,120.79,119.4,114.92,166.63,257.48,265.99,257.48,163.35,156.47,147.51,119.75,126.35,151.8,169.91,161.17,129.14,117.68,149.29,169.55,249.05,243.08,250.25,71.94,98.56,,17,968,29,18.29,
31.07.19 17:36:23,17.07,121.13,118.37,117.68,165.53,256.27,263.15,257.08,162.26,157.56,147.15,118.37,126.35,148.58,168.82,159.72,128.44,115.95,148.22,168.45,248.65,242.68,249.85,70.63,97.21,,17,968,29,18.29,
31.07.19 17:36:38,17.32,120.1,117.33,112.17,164.8,259.5,264.77,257.48,162.26,154.31,146.08,117.33,126,151.8,168.82,159.36,127.74,114.92,148.22,168.45,248.65,242.68,249.85,69.65,96.2,,17,968,29,18.29,
31.07.19 17:36:53,17.57,118.37,118.71,115.26,164.44,255.07,263.96,256.68,160.81,157.92,144.66,115.61,124.95,148.58,167.72,158.64,126.7,113.2,147.51,167.72,247.85,242.28,249.45,68.67,96.2,,17,968,29,18.29,
31.07.19 17:37:08,17.82,118.71,115.26,109.43,162.99,257.08,262.33,256.27,159.72,152.52,144.66,113.55,124.26,148.94,167.72,157.56,126.35,111.49,147.15,166.99,248.25,241.89,249.05,67.36,94.85,,17,968,29,18.29,
31.07.19 17:37:23,18.07,118.37,116.3,114.58,163.35,258.29,265.18,256.68,158.64,152.88,144.66,113.2,123.91,148.94,166.99,157.56,126,110.46,147.51,166.63,247.85,242.28,249.45,67.04,95.19,,17,968,29,18.29,
31.07.19 17:37:38,18.32,118.02,114.58,108.07,162.26,255.47,262.74,256.27,157.56,154.67,143.95,112.17,123.22,146.08,166.99,157.2,125.3,109.77,147.15,166.63,247.85,241.89,249.05,66.71,93.84,,17,968,29,18.29,
31.07.19 17:37:53,18.57,117.33,115.26,112.52,161.54,257.48,264.36,256.27,155.75,151.08,143.59,111.14,122.52,147.86,165.9,156.83,125.3,109.77,146.79,165.53,247.85,242.28,249.05,66.71,92.5,,17,968,29,18.29,
31.07.19 17:38:08,18.82,115.61,115.95,107.72,160.45,255.87,263.55,256.27,153.95,154.31,142.88,108.41,121.13,145.72,165.53,156.47,124.61,108.41,145.72,164.8,247.46,241.89,248.65,66.06,90.82,,17,968,29,18.27,
31.07.19 17:38:23,19.07,114.23,112.52,111.49,160.09,255.47,261.52,256.27,153.24,151.44,142.52,107.72,121.13,142.88,165.9,156.47,124.26,108.07,145.01,164.08,247.85,241.89,248.65,66.06,89.15,,17,968,29,18.29,
31.07.19 17:38:38,19.32,114.58,114.92,108.75,159.72,257.89,263.96,255.47,152.88,150.72,142.17,106.7,120.44,145.72,165.53,155.39,123.91,106.7,144.3,163.71,247.46,242.28,248.65,66.06,87.48,,17,968,29,18.29,
31.07.19 17:38:53,19.57,114.92,111.83,106.7,159.36,254.26,261.93,255.87,151.8,152.52,142.17,106.02,119.4,141.46,164.44,154.67,123.22,106.02,143.95,162.99,247.46,243.08,248.25,65.41,86.48,,17,968,29,18.27,
31.07.19 17:39:08,19.82,112.17,112.86,108.07,157.92,255.47,261.93,255.47,150.72,148.58,141.46,104.32,118.37,142.17,164.44,153.59,121.83,105.34,142.52,162.62,246.66,241.89,247.85,64.43,84.48,,17,968,29,18.29,
31.07.19 17:39:23,20.07,111.83,111.49,102.28,157.2,255.47,261.93,255.07,150.01,150.72,140.4,103.64,117.33,142.88,164.08,152.52,121.13,105.34,141.81,161.54,246.66,241.49,247.85,64.11,82.16,,17,968,29,18.27,
31.07.19 17:39:39,20.33,111.83,110.12,108.07,156.83,253.86,259.91,255.47,149.65,147.15,140.4,103.3,116.64,140.04,163.71,152.16,120.79,106.02,141.46,161.54,246.66,241.89,248.25,64.11,80.83,,17,968,29,18.27,
31.07.19 17:39:54,20.58,110.46,111.49,100.25,156.11,256.68,261.52,255.07,149.65,147.51,139.69,101.6,116.3,141.46,163.71,151.08,120.44,105.68,141.46,160.09,246.26,241.89,247.85,63.13,79.51,,17,968,29,18.27,
31.07.19 17:40:09,20.83,109.43,106.36,105.34,154.67,253.46,260.31,255.07,148.58,147.51,138.28,99.23,115.61,138.98,162.26,150.01,119.06,105,140.4,159,245.86,241.1,247.06,62.49,78.52,,17,968,29,18.27,
31.07.19 17:40:24,21.08,109.09,109.09,98.56,153.95,254.66,261.12,254.66,148.22,145.01,137.57,98.22,114.58,136.51,162.26,149.65,118.37,105,140.04,158.28,245.86,241.1,247.06,61.84,78.52,,17,968,29,18.27,
31.07.19 17:40:39,21.33,108.41,107.72,102.96,152.52,255.87,261.52,254.26,147.51,147.15,137.22,97.54,113.89,139.34,161.17,148.94,117.33,103.98,139.34,157.56,245.46,241.1,247.06,60.87,78.19,,17,968,29,18.25,
31.07.19 17:40:54,21.58,108.07,107.38,96.87,151.8,252.66,258.69,254.66,146.79,143.59,136.86,96.87,113.55,135.81,161.54,147.86,116.64,103.64,138.28,156.83,245.46,240.7,247.46,59.9,77.86,,17,968,29,18.25,
31.07.19 17:41:09,21.83,106.7,108.41,101.94,151.44,255.87,260.31,253.86,146.79,145.37,135.81,96.2,112.86,136.51,160.45,146.44,116.3,103.64,137.57,156.47,245.86,240.7,247.06,59.9,77.86,,17,968,29,18.27,
31.07.19 17:41:24,22.08,105,103.98,96.87,150.37,254.26,259.5,254.26,145.72,143.23,134.4,95.19,111.14,137.57,159.72,145.01,115.26,102.62,136.86,155.75,245.06,240.3,246.66,58.93,77.86,,17,968,29,18.25,
31.07.19 17:41:39,22.33,104.32,107.04,96.87,149.29,253.06,259.5,253.46,145.01,140.75,134.05,92.83,110.46,133.34,159.36,143.95,114.58,101.6,136.16,154.67,245.06,240.3,246.26,58.6,77.2,,17,968,29,18.25,
31.07.19 17:41:54,22.58,104.66,101.6,97.54,148.58,255.07,260.31,253.86,144.66,143.23,133.34,92.16,109.43,135.45,159,143.23,112.86,100.25,135.45,153.95,245.06,239.91,246.26,57.64,76.54,,17,968,29,18.25,
31.07.19 17:42:09,22.83,104.66,105.68,92.83,147.15,252.25,257.89,253.86,144.66,139.69,133.34,91.16,108.75,133.34,158.28,142.88,112.52,99.23,135.1,153.24,245.06,240.3,246.26,56.35,76.54,,17,968,29,18.25,
31.07.19 17:42:24,23.08,105.34,103.98,96.87,147.15,254.66,260.71,254.26,143.59,140.4,132.29,90.49,108.07,131.59,157.92,141.81,111.83,98.56,134.05,152.88,245.06,240.3,246.26,55.38,76.54,,17,968,29,18.25,
31.07.19 17:42:39,23.33,104.66,102.28,89.48,146.08,253.86,258.69,252.66,142.17,138.98,130.19,89.82,106.7,134.05,157.2,140.4,109.77,97.21,133.34,151.44,243.87,239.51,245.46,53.77,76.21,,17,968,29,18.25,
31.07.19 17:42:54,23.58,104.66,101.26,92.5,145.72,249.45,257.08,253.06,141.11,134.75,129.49,89.48,106.02,129.14,155.75,139.69,110.12,96.53,132.29,151.08,244.27,239.51,245.86,52.81,75.55,,17,968,29,18.23,
31.07.19 17:43:09,23.83,104.32,96.87,86.15,144.66,252.66,258.29,252.66,140.4,139.34,127.74,88.82,105.68,129.84,155.39,139.34,109.77,95.52,131.94,150.37,243.87,239.51,245.46,52.17,75.22,,17,968,29,18.23,
31.07.19 17:43:24,24.08,103.98,99.23,89.15,143.95,249.05,255.47,252.66,139.34,134.75,126.35,87.81,103.98,129.49,153.59,138.63,109.43,94.51,131.24,149.65,243.87,239.12,245.06,50.57,74.24,,17,968,29,18.23,
31.07.19 17:43:39,24.33,103.3,96.87,84.48,142.88,250.25,257.08,252.25,137.92,134.05,125.65,87.15,103.3,126.7,152.88,138.28,109.09,93.51,130.89,148.94,243.48,239.12,245.46,50.25,73.58,,17,968,29,18.23,
31.07.19 17:43:54,24.58,103.64,97.88,85.81,142.17,251.45,256.68,252.66,137.22,135.81,124.95,86.48,102.62,129.49,152.52,137.92,108.75,92.83,130.19,147.86,243.48,238.72,245.46,48.65,72.6,,17,968,29,18.23,
31.07.19 17:44:09,24.83,102.96,97.21,83.16,140.75,249.45,255.87,251.85,136.51,130.89,124.61,85.81,100.93,126.35,153.59,137.22,108.41,91.83,129.84,146.44,243.08,238.33,244.67,47.69,71.94,,17,968,29,18.22,
31.07.19 17:44:24,25.08,102.96,94.85,82.49,140.4,251.05,257.48,252.66,136.51,136.16,124.61,85.15,101.6,125.3,152.52,137.57,108.07,91.49,130.19,146.08,243.08,239.51,245.06,47.06,71.94,,17,968,29,18.22,
